Account No,Recorder ID,Date,12:30 AM kWH,1:00 AM kWH,1:30 AM kWH,2:00 AM kWH,2:30 AM kWH,3:00 AM kWH,3:30 AM kWH,4:00 AM kWH,4:30 AM kWH,5:00 AM kWH,5:30 AM kWH,6:00 AM kWH,6:30 AM kWH,7:00 AM kWH,7:30 AM kWH,8:00 AM kWH,8:30 AM kWH,9:00 AM kWH,9:30 AM kWH,10:00 AM kWH,10:30 AM kWH,11:00 AM kWH,11:30 AM kWH,12:00 PM kWH,12:30 PM kWH,1:00 PM kWH,1:30 PM kWH,2:00 PM kWH,2:30 PM kWH,3:00 PM kWH,3:30 PM kWH,4:00 PM kWH,4:30 PM kWH,5:00 PM kWH,5:30 PM kWH,6:00 PM kWH,6:30 PM kWH,7:00 PM kWH,7:30 PM kWH,8:00 PM kWH,8:30 PM kWH,9:00 PM kWH,9:30 PM kWH,10:00 PM kWH,10:30 PM kWH,11:00 PM kWH,11:30 PM kWH,12:00 AM kWH
3684388535,30095364,9/3/2022,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1
3684388535,30095364,9/2/2022,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.5,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.1
3684388535,30095364,9/1/2022,0.1,0.1,0.1,0,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.4,0.3,0.3,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.1
3684388535,30095364,8/31/2022,0.1,0.2,0.1,0.2,0.1,0.3,1.4,1.1,0.5,0.1,0.8,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
3684388535,30095364,8/30/2022,0.3,0.3,0.5,0.1,0.4,0.1,0.3,0.5,0.2,0.3,0.6,1.1,0.4,0.3,0.4,0.4,0.2,0.3,0.5,0.5,0.8,1,0.8,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.5,1,0.8,0.8,1.1,1.3,1.6,1.1,1,0.8,0.9,0.3,0.3,0.2,0.2,0.3,0.1,0.2
3684388535,30095364,8/29/2022,0.2,0.3,0.4,0.2,0.3,0.2,0.3,0.3,0.1,0.5,0.6,0.9,0.4,0.9,0.3,0.6,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.7,0.5,0.5,0.5,0.8,1.2,2.5,2.3,1.3,0.7,2.5,2,1.2,0.8,0.4,0.4,0.5,0.3,0.5
3684388535,30095364,8/28/2022,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.1,0.5,0.2,0.1,0.3,0.1,0.3,0.1,0.4,0.7,1.1,1.4,0.7,0.8,0.6,0.4,0.6,0.3,0.7,0.5,1.4,1.4,1.2,1.3,1.1,1.1,1.3,1.6,0.8,0.8,0.8,0.5,1,0.4,0.3,0.7,0.3,0.3,0.3,0.3
3684388535,30095364,8/27/2022,0.3,0.5,0.2,0.3,0.3,0.1,0.4,0.2,0.4,0.3,0.1,0.2,0.3,0.1,0.2,0.3,0.4,1.6,0.5,1.3,4.2,2,1.7,1.4,1.2,1,3.2,3.1,2,1.1,0.9,1.2,0.8,1.1,1.2,1,0.9,0.7,0.9,0.7,1,0.9,0.6,0.8,0.4,0.3,0.3,0.3
3684388535,30095364,8/26/2022,0.3,0.2,0.1,0.2,0.1,0.5,0.1,0.2,0.1,0.2,0.5,1.3,0.4,0.7,0.9,0.6,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.5,0.3,0.3,0.4,0.5,0.3,0.3,0.9,0.4,0.7,0.5,1.2,0.8,0.9,0.8,0.5,0.7,0.6,0.5,0.6,0.5,0.3,0.3,0.5,0.3
3684388535,30095364,8/25/2022,0.3,0.3,0.1,0.3,0.2,0.1,0.5,0.1,0.1,0.3,0.9,0.9,0.4,1.2,0.6,0.5,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.3,0.3,0.5,0.3,0.3,0.5,0.4,0.5,0.6,1,0.8,0.9,0.5,0.7,1.2,0.9,0.9,0.7,0.4,0.5,0.3,0.5,0.3
3684388535,30095364,8/24/2022,0.2,0.1,0.3,0,0.1,0.2,0.2,0.1,0.1,0,0.6,1.1,0.5,1.2,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.5,0.1,0.3,0.2,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.5,1.2,1.2,0.8,0.4,0.5,0.7,0.6,0.6,0.5,0.3,0.3,0.3,0.2,0.3
3684388535,30095364,8/23/2022,0.1,0.2,0.2,0.1,0.5,0.1,0.2,0.2,0.1,0.2,1,1,0.4,0.3,0.4,0.4,0.1,0.2,0.2,0.3,0.3,0.2,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.7,1.3,2,1.4,0.7,0.7,1.3,0.5,0.5,1,0.5,0.2,0.2,0.2,0,0.3
3684388535,30095364,8/22/2022,0.5,0.3,0.1,0.3,0.2,0.1,0.3,0.1,0.3,0.3,1.5,1.7,0.7,0.6,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.9,0.9,0.9,0.4,0.4,0.5,0.6,0.5,0.4,0.1,0.5,0.2,0.2,0.3
3684388535,30095364,8/21/2022,0.2,0.2,0.3,0,0.2,0.1,0.2,0.1,0.4,0,0.1,0.3,0,0.1,0.1,0.9,0.6,1.8,0.5,0.9,0.4,0.4,0.3,0.6,0.1,1,0.5,0.7,0.4,0.5,0.3,0.3,0.1,0.5,0.6,1.1,1.4,2.2,2.4,1.3,0.5,0.5,0.4,0.3,0.1,0.3,0.3,0.1
3684388535,30095364,8/20/2022,0.2,0.3,0.2,0,0.1,0.2,0,0.1,0.3,0.2,0.1,0.1,0,0.1,0.2,0.6,0.9,1.2,0.5,0.6,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.6,0.5,0.7,0.9,2.3,1.9,1.4,1.2,0.6,0.7,0.6,0.7,0.4,0.7,0.3,0.2,0.1,0.3
3684388535,30095364,8/19/2022,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.3,0.1,0.9,1,0.4,1.2,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.7,1.2,2.8,3.6,2.6,1.3,0.9,0.7,1,2.5,2,1.6,0.6,0.2,0.3,0.2
3684388535,30095364,8/18/2022,0.1,0,0.1,0.1,0,0.3,0.1,0,0.1,0.1,0.9,0.7,0.2,0,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.3,0.3,0.3,0.8,0.8,0.9,0.5,0.3,0.5,0.5,0.4,0.6,0.2,0.2,0.3,0.1,0.2
3684388535,30095364,8/17/2022,0.1,0.1,0.1,0.2,0.1,0,0.1,0.1,0,0.1,0.9,0.5,0.5,0.1,0,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.4,0.3,0.7,0.6,0.5,0.4,0.2,2.6,1.7,0.9,0.5,0.1,0,0.3,0.2,0.1
3684388535,30095364,8/16/2022,0.1,0,0.1,0.3,0,0.1,0.1,0,0.1,0.1,1.4,1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.2,0.3,0.5,2.3,1.7,1.2,0.8,1.2,0.6,0.9,0.1,0.3,0.2,0.2,0.1,0.1,0
3684388535,30095364,8/15/2022,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.3,0.1,0.1,1.5,0.7,0.8,0.2,0.6,2.8,1.6,0.5,0.7,0.2,0.3,0.4,0.2,0.1,0.1,0.3,0.1,0.3,0.3,0.1,0.2,0.3,0.1,0.5,1.1,2.3,1.8,0.7,1,0.5,0.6,0.2,0.4,0.3,0.3,0.1,0.1,0
3684388535,30095364,8/14/2022,0.2,0,0.4,0.1,0,0.1,0.2,0,0.1,0.4,0.3,0.1,0.1,0.1,0.4,1.7,0.8,0.7,1.4,0.7,0.4,0.4,0.4,0.2,0.6,1.1,0.8,0.9,1.3,0.5,1,0.7,1.4,2.2,1.2,1.1,1,1,0.6,1,0.5,1.1,0.5,0.3,0.3,0.1,0.2,0.4
3684388535,30095364,8/13/2022,0.1,0.1,0,0.1,0.1,0.2,0.2,0.1,0,0.1,0.1,0,0.1,0.5,1.1,1.3,0.5,2.1,1,2.1,1,1.1,2.5,1.4,0.3,0.3,0.5,0.8,0.3,0.7,0.6,0.9,1.7,1.3,1.3,1.4,1.5,0.9,0.3,0.6,0.7,0.4,0.4,0.6,0.3,0.1,0.2,0.1
3684388535,30095364,8/12/2022,0.2,0.1,0.3,0,0.3,0.2,0.1,0.1,0.2,0,0.9,0.8,1,1,0.3,0.5,0.8,0.6,0.7,0.7,0.8,0.5,0.4,0.5,0.3,0.3,0.2,0.2,0.2,0.2,0.5,1.1,0.8,0.7,1.3,0.9,0.8,0.8,0.7,0.8,1.3,0.5,0.6,0.3,0.1,0.5,0.1,0.1
3684388535,30095364,8/11/2022,0,0.1,0.2,0,0.3,0.2,0,0.1,0.2,0,0.9,0.7,0.3,1.2,0.1,0.5,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.5,0.3,0.3,0.4,0.4,0.3,2.7,2.1,1.5,1.1,1,0.6,0.9,0.9,0.7,0.5,0.7,0.5,0.3,0.1,0.2
3684388535,30095364,8/10/2022,0.4,0.3,0.2,0.3,0.3,0.2,0.3,0.5,0,0.2,0.9,1.8,0.4,0.3,0.3,0.8,0.2,0.1,0.2,0.4,0.4,0.4,0.8,0.5,0.4,0.7,0.4,0.6,0.7,0.7,0.7,0.6,0.8,0.6,1.1,1.2,0.6,0.6,0.5,0.3,0.5,0.6,0.1,0.3,0.3,0,0.1,0.2
3684388535,30095364,8/9/2022,0.3,0.3,0.3,0.4,0.3,0.3,0.1,0.3,0.2,0.3,1.1,0.7,0.4,0.6,0.6,0.5,0.3,0.2,0.6,0.5,0.5,0.7,0.6,0.8,0.9,0.7,0.7,0.7,0.7,0.6,0.9,0.8,1.1,1.1,1.7,1.4,1.7,2.7,2.3,1.3,1,0.8,0.7,0.5,0.5,0.4,0.4,0.3
3684388535,30095364,8/8/2022,0.4,0.6,0.3,0.4,0.3,0.2,0.5,0.3,0.2,0.2,0.9,2.2,1.2,1.1,0.5,0.4,0.2,0.1,0.4,0.1,0.2,0.4,0.1,0.6,0.5,0.4,0.4,0.6,0.5,0.7,0.7,0.7,0.8,1,1.1,1.1,0.6,1.1,0.6,1.1,0.8,1.1,0.5,0.6,0.5,0.5,0.2,0.3
3684388535,30095364,8/7/2022,0.2,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.3,0.1,0.1,0.3,0.2,0.5,0.6,0.9,0.9,0.1,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.3,0.6,0.4,0.4,1.1,0.6,1.1,2.3,2.1,1.8,1.6,2.3,1.5,0.5,0.7,1.1,0.8,1,0.8,0.6,0.6,0.7
3684388535,30095364,8/6/2022,0.1,0.1,0,0.1,0.1,0,0.5,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.4,0.2,0.1,0.4,1.5,1,0.8,2.4,2.2,2,1.1,3.7,2.5,2.3,3.5,2,1,1.4,3.9,3.3,2.3,1.6,3.7,3.2,2.5,3.1,2.3,1.9,1.3,0.6,0.6,0.4,0.4,0.3
3684388535,30095364,8/5/2022,0.3,0.3,0.2,0.3,0.3,0.1,0.3,0.3,0.3,0.1,1.1,0.6,0.4,1.2,0.8,0.6,0.3,0.2,0.4,0.2,0.4,0.6,0.4,0.4,0.6,0.6,0.5,0.6,0.6,0.8,0.8,1.5,1,0.9,1.4,1.2,1.3,0.8,1.1,0.9,0.8,0.7,0.6,0.3,0.3,0,0.3,0.2
3684388535,30095364,8/4/2022,0.6,0.3,0.4,0.3,0.2,0.4,0.3,0.4,0.3,0.4,0.9,0.6,0.9,1.1,0.4,0.6,0.2,0.2,0.1,0.2,0.3,0.6,0.3,0.4,0.6,0.4,0.5,0.7,0.6,0.8,0.5,0.8,0.7,1.2,1.5,1.6,1.2,1.1,1.1,1.1,0.8,0.9,0.3,0.4,0.1,0.3,0.2,0.3
3684388535,30095364,8/3/2022,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.3,0.2,1,0.7,1.1,1,0.9,0.5,0.5,0.1,0.1,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0.4,0.4,0.5,0.4,0.5,0.6,0.4,0.8,1.2,1.3,1.3,0.8,0.8,0.7,0.6,0.7,0.6,0.3,0.4,0.3,0.4,0.1
3684388535,30095364,8/2/2022,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.9,0.9,0.5,1.2,0.6,0.3,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0.3,0.4,0.6,0.3,0.4,0.4,0.5,0.4,0.5,0.4,1,1.3,1.2,1.1,0.8,0.5,0.7,1,0.6,0.4,0.6,0.1,0.4,0.2,0.1
3684388535,30095364,8/1/2022,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.1,0.1,1,1,1.9,1.7,0.6,0.5,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.4,0.3,0.5,0.5,0.4,0.5,1.1,0.9,1.1,0.6,0.6,0.7,0.5,0.4,0.8,0.2,0.3,0.3,0.2,0.2
3684388535,30095364,7/31/2022,0.3,0.2,0.3,0.2,0.1,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.5,0.1,1.1,0.7,0.2,0.3,0.1,0.1,0.3,0.1,0.5,0.3,0.2,0.3,0.5,0.7,1.2,2.1,2.5,1.8,1.1,1.1,0.6,0.8,0.7,0.9,0.4,0.3,0.1,0.1,0.1,0.1,0.1
3684388535,30095364,7/30/2022,0.1,0.3,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.3,0.2,0.3,0.6,0.1,0.2,0.4,0.4,0.4,1.1,1.3,0.8,1.1,0.6,0.5,0.5,0.6,0.3,0.3,0.4,0.3,0.5,1.4,0.9,0.9,0.8,1.1,0.9,1,1.7,1.1,0.9,0.9,0.7,0.6,0.4
3684388535,30095364,7/29/2022,0.1,0.2,0.1,0.4,0.3,0.1,0.3,0.3,0.1,0.3,1,0.6,0.5,0.4,0.3,0.3,0.4,0.1,0.2,0.1,0.1,0.4,0.1,0.4,0.3,0.3,0.9,0.5,0.4,0.7,0.7,2.2,2.3,1.3,1.2,1.2,0.9,0.5,0.8,1.8,2.2,1.1,0.3,0.4,0.3,0.3,0.3,0.3
3684388535,30095364,7/28/2022,0.1,0,0.1,0.2,0,0.3,0.2,0,0.2,0.9,0.8,1.2,1.1,0.9,0.7,0.8,0.5,0.2,0.3,0.2,0.4,0.5,0.4,0.8,0.5,0.7,0.6,0.7,0.5,0.9,0.5,0.9,0.8,0.6,1.2,1.4,1.1,0.8,0.9,0.7,0.6,0.6,0.4,0.5,0.3,0.2,0.3,0.2
3684388535,30095364,7/27/2022,0.2,0.3,0.2,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.6,0.7,0.4,0.9,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.3,0.5,0.3,0.3,0.5,0.3,0.5,0.3,0.9,1.4,1.5,1,0.9,0.7,1,1.3,0.7,0.9,0.4,0.2,0.2,0.4,0
3684388535,30095364,7/26/2022,0.3,0.2,0.1,0.5,0,0.1,0.3,0,0.1,0.2,0.9,0.4,0.3,1.4,0.3,0.5,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.9,1.2,1,1.7,1.5,1.5,1.1,0.7,1.6,1.1,2.5,2,1.6,0.5,0.7
3684388535,30095364,7/25/2022,0.2,0.7,0,0.3,0.3,0,0.3,0.3,0.4,0.3,1,0.7,1,1.3,1.1,1.1,0.5,0.3,0.4,0.6,0.5,1.1,0.6,0.8,0.8,0.7,0.8,0.7,1.1,0.5,0.8,0.4,0.6,0.6,1.4,1,0.7,0.7,0.5,0.8,0.4,0.7,0.4,0.1,0.3,0.3,0.1,0.1
3684388535,30095364,7/24/2022,0.2,0.3,0.2,0.1,0.3,0.2,0.4,0.1,0.2,0.1,0.2,0.1,0.3,0.3,0.3,0.7,0.5,0.2,0.4,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.6,0.5,0.3,0.6,0.4,0.6,0.7,1.1,1.1,1.2,1.2,1.3,0.8,2,2.9,2.1,1.4,1.1,0.9,0.6,0.6,0.4
3684388535,30095364,7/23/2022,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.2,0.1,0.3,0.2,0.1,0.3,0.5,0.4,0.6,1.8,2.4,1,0.4,0.4,0.5,0.9,0.4,0.6,0.6,0.6,0.5,0.7,0.8,0.8,0.6,0.8,0.8,1.2,1.4,1.3,0.8,0.7,0.8,0.8,0.8,1.2,0.7,0.5,0.2,0.3,0.5
3684388535,30095364,7/22/2022,0.2,0.1,0.4,0,0.4,0.2,0,0.2,0.1,0.2,0.8,0.7,0.2,0.3,0.7,0.5,0.6,0.4,0.5,0.5,0.4,0.8,0.6,0.9,0.6,0.8,0.7,0.8,0.6,0.7,0.7,0.8,2.2,1.8,1.3,1.5,1.1,0.8,1,0.7,1,0.3,0.5,0.4,0.3,0.4,0.6,0.3
3684388535,30095364,7/21/2022,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.1,0.3,0.9,0.9,0.8,1.8,0.9,0.7,0.1,0.1,0.1,0.5,0.6,0.3,0.5,0.7,0.4,0.8,0.5,0.5,0.5,0.5,0.6,0.4,0.9,0.5,1.4,1.2,1,0.7,0.8,0.9,1,0.8,0.5,0.4,0.3,0.4,0.2,0.3
3684388535,30095364,7/20/2022,0.3,0.3,0.2,0.3,0,0.2,0.1,0.2,0.5,0.1,0.7,0.9,0.4,1.2,0.6,0.5,0.1,0.4,0.1,0.1,0.1,0.1,0.3,0.5,0.3,0.4,0.4,0.5,0.4,0.6,0.7,0.6,0.7,0.6,1.3,1.2,1,0.7,0.9,0.6,1,0.5,0.5,0.3,0.4,0.5,0.3,0.3
3684388535,30095364,7/19/2022,0.3,0,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.1,1,0.6,0.3,1.4,0.6,0.4,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.3,0.3,0.5,0.4,0.5,0.4,0.3,0.6,1,0.9,1.1,1.2,1.4,0.9,0.6,0.8,0.7,0.5,0.2,0.3,0.3,0.2
3684388535,30095364,7/18/2022,0.1,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.2,0.9,0.8,0.4,0.4,0.6,0.4,0.2,0.2,0.2,0.4,0.6,0.6,0.7,0.6,0.7,0.6,1,0.8,0.7,0.4,0.8,0.5,0.9,1.3,1.9,1.3,1.5,0.7,1,0.6,0.6,0.9,0.3,0.5,0.2,0.4,0.2,0.2
3684388535,30095364,7/17/2022,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.5,0.9,0.8,2.1,2,1.2,0.7,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.9,0.6,0.7,0.4,1.5,2.8,2.8,1.9,1.1,1.1,1.4,1,0.7,0.7,0.7,0.2,0.3,0.1,0.1
3684388535,30095364,7/16/2022,0.2,0.3,0.3,0.1,0.3,0.2,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.5,0.5,0.6,0.3,0.4,1.4,0.7,0.6,0.8,0.6,0.7,0.7,0.8,0.9,0.5,0.7,0.7,0.6,0.9,0.8,0.9,2.2,2,1.2,1.5,0.7,0.7,1.1,1.7,0.7,0.6,0.4,0.2,0.1,0.2
3684388535,30095364,7/15/2022,0.1,0.3,0.3,0.1,0.3,0,0.1,0.2,0,0.1,0.3,0,2.1,1.2,0.9,0.4,1.1,2,1.2,0.4,0.9,1.8,2.2,1.6,1,1.3,1,0.6,0.8,0.8,0.8,0.6,0.5,0.6,1,0.9,0.9,0.7,0.6,0.7,0.5,0.6,0.3,0.3,0.4,0.2,0.2,0.5
3684388535,30095364,7/14/2022,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.3,0.1,0.1,0.9,0.5,0.3,0.9,0.4,0.3,0.1,0.1,0.1,0.3,0.1,0.3,0.1,0.2,0.2,0.4,0.4,0.3,0.3,0.5,0.3,0.3,0.7,1.5,1.2,1.4,0.9,0.6,0.6,0.4,0.7,0.5,0.3,0.3,0.2,0.1,0.1,0.1
3684388535,30095364,7/13/2022,0.1,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.8,0.5,0.3,1.2,0.5,0.4,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.5,0.2,0.5,0.3,0.3,0.6,0.3,0.5,0.6,1.2,1.2,0.9,0.5,0.7,1.1,1,1.3,0.5,0.5,0.4,0.2,0.5,0.4
3684388535,30095364,7/12/2022,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,1,0.5,1,0.5,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.1,0.3,0.6,0.3,0.4,0.4,0.5,0.6,0.5,0.7,1.6,1.1,0.7,0.7,0.5,0.7,0.6,0.3,0.3,0.1,0.5,0.1,0.1,0.3
3684388535,30095364,7/11/2022,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.7,0.4,0.5,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.4,0.2,0.4,0.6,0.4,0.4,0.5,0.5,1.7,1,0.8,0.6,0.7,1.2,2.5,2.1,1.7,0.7,0.4,0.4,0.2,0.5
3684388535,30095364,7/10/2022,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.2,1,1.5,0.2,0.5,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.5,0.4,0.4,0.6,0.6,0.6,0.7,1.1,2.3,1.6,2.6,1.8,1.3,0.9,0.7,0.4,0.5,0.2,0.3,0.1,0.1
3684388535,30095364,7/9/2022,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.1,1.4,0.7,1.1,0.8,0.5,0.6,0.4,0.6,1.3,1.2,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.4,0.9,0.9,0.5,0.5,0.7,0.3,0.6,0.3,0.4,0.5,0.3,0.1,0.1,0.1
3684388535,30095364,7/8/2022,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.3,0.1,0.3,0.9,0.6,0.4,0.4,0.4,0.6,0.2,0.2,0.2,0.2,0.1,0.4,0.4,0.3,0.3,0.5,0.4,0.5,0.6,0.5,0.6,1,1.4,0.9,1.1,1,0.9,0.9,1.6,2.5,1.6,0.7,0.7,0.3,0.5,0.3,0.3,0.3
3684388535,30095364,7/7/2022,0.3,0.6,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.4,0.8,0.6,0.5,1,0.7,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.2,0.3,0.3,0.4,0.3,0.3,0.6,0.4,0.8,1.6,1.4,0.5,0.4,0.4,0.5,0.6,0.2,0.3,0.5,0.3,0.2,0.3
3684388535,30095364,7/6/2022,0.5,0.2,0.1,0.2,0,0.3,0.2,0,0.4,0,0.9,0.7,1.2,0.3,0.5,0.3,0.1,0.1,0.1,0.3,0.2,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.5,0.3,0.6,0.6,0.4,1.1,0.8,0.8,0.6,0.9,0.6,0.5,0.7,0.5,0.5,0.5,0.2,0.3,0.3
3684388535,30095364,7/5/2022,0.5,0.4,0.5,0.5,0.5,0.2,0.3,0.2,0.1,0.2,1,0.4,0.5,1.2,0.1,0.3,0.3,0.1,0.2,0.1,0.2,0.4,0.1,0.2,0.2,0.1,0.4,0.5,0.2,0.3,0.3,0.4,0.5,0.3,1.2,0.8,1.1,0.8,1,1.8,1.8,1.2,0.9,0.3,0.3,0.5,0.1,0.2
3684388535,30095364,7/4/2022,0,0.2,0.3,0.1,0.2,0,0.1,0.1,0,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.7,0.3,0.6,0.4,0.3,0.3,0.4,0.8,0.6,0.7,1.9,2,2.7,2.2,1.3,1.1,1.3,1.8,0.8,0.4,0.5,0.3,0.3,0.5,0.3,0.2
3684388535,30095364,7/3/2022,0.2,0.2,0.2,0.3,0.4,0,0.2,0.2,0.1,0.2,0,0.4,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.3,0.3,0.3,0.3,0.3,1.1,0.8,0.6,0.4,0.5,0.3,0.3,0.3,0.4,0.2,0.3,0,0.1,0.2
3684388535,30095364,7/2/2022,0.1,0.4,0.1,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.4,0.2,0.2,0.4,0.7,1.7,1.2,0.4,0.6,0.4,0.4,0.5,0.3,0.7,0.3,0.3,0.5,0.3,0.4,0.6,0.5,0.4,1,0.7,0.7,0.5,0.6,0.5,0.4,0.5,0.3,0.3,0.4,0.3,0.3,0.2
3684388535,30095364,7/1/2022,0.3,0.2,0.4,0.2,0.2,0.3,0.1,0.3,0.2,0.3,1,0.8,0.4,0.4,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,1.8,1.3,0.8,1,1.6,2.2,0.6,0.5,0.7,0.5,0.8,1.9,1.4,1.4,1.9,1,1.5,0.9,1,0.7,0.7,0.4,0.4,0.3,0.4
3684388535,30095364,6/30/2022,0.4,0.1,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.9,2,1.1,1.6,0.5,0.5,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.4,0.3,0.2,0.6,0.3,0.4,0.4,0.6,0.6,0.6,1.8,3,1.7,1.8,2.3,1.6,0.6,0.7,0.4,0.7,0.3,0.3,0.3,0.2
